artist_name,date,region_name,track_name,track_position,track_url
pedro capó,2019-03-11,global,calma - remix,38,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
rauw alejandro,2019-03-11,global,que le de,39,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ
ariana grande,2019-03-11,global,7 rings,40,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
lady gaga,2019-03-11,global,shallow,41,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
aaron smith,2019-03-11,global,dancin (feat. luvli) - krono remix,42,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM
a boogie wit da hoodie,2019-03-11,global,swervin (feat. 6ix9ine),43,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
boomdabash,2019-03-11,global,per un milione,44,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
they might be giants,2019-03-11,global,istanbul (not constantinople),45,https://open.spotify.com/track/63vL5oxWrlvaJ0ayNaQnbX
wisin & yandel,2019-03-11,global,aullando,46,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
estraden,2019-03-11,global,vårt år,47,https://open.spotify.com/track/2yNfaW5s5EXJDcKZWOjuzq
blueface,2019-03-11,global,thotiana,48,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
mathea,2019-03-11,global,2x,49,https://open.spotify.com/track/2pu5rVWy3zPlgypJzL3Mlw
polo g,2019-03-11,global,pop out (feat. lil tjay),50,https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi
lil nas x,2019-03-10,global,old town road,1,https://open.spotify.com/track/2pMl9Sx4glsuk5ikZtFBtX
don patricio,2019-03-10,global,contando lunares (feat. cruz cafuné),2,https://open.spotify.com/track/6Cs7b9bu3fy5XhMwBA9Tz4
daddy yankee,2019-03-10,global,con calma,3,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
keiino,2019-03-10,global,spirit in the sky,4,https://open.spotify.com/track/7B7O5jgFpWfc9orZw6FN4K
guaynaa,2019-03-10,global,rebota,5,https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE
dalex,2019-03-10,global,pa mí - remix,6,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
why mona,2019-03-10,global,wannabe,7,https://open.spotify.com/track/6SQZ3rR7kNord3KYrom49J
ynw melly,2019-03-10,global,murder on my mind,8,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
david rees,2019-03-10,global,de ellos aprendí,9,https://open.spotify.com/track/3VaFDR5FuLjgZxJ36hV9LN
mabel,2019-03-10,global,don't call me up,10,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
mustard,2019-03-10,global,pure water (with migos),11,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
nle choppa,2019-03-10,global,shotta flow,12,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77
yk osiris,2019-03-10,global,worth it,13,https://open.spotify.com/track/4XiGKQqbmnMVxDzUj6j3f2
fletcher,2019-03-10,global,undrunk,14,https://open.spotify.com/track/5SHhPFh68OhUmuRPymKX9d
ynw melly,2019-03-10,global,mixed personalities (feat. kanye west),15,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
ariana grande,2019-03-10,global,"break up with your girlfriend, i'm bored",16,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
chocquibtown,2019-03-10,global,pa olvidarte (feat. manuel turizo) - remix,17,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX
khalid,2019-03-10,global,talk,18,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
drax project,2019-03-10,global,woke up late (feat. hailee steinfeld),19,https://open.spotify.com/track/3qLBz3j26AHO2jBYUQWLA6
billie eilish,2019-03-10,global,bury a friend,20,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
anuel aa,2019-03-10,global,secreto,21,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
sebastian yatra,2019-03-10,global,un año,22,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
lauv,2019-03-10,global,i'm so tired...,23,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
pdl,2019-03-10,global,pauwi nako,24,https://open.spotify.com/track/2tzAN1L07SNwnOdgOEeuQr
blueface,2019-03-10,global,thotiana,25,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
rauw alejandro,2019-03-10,global,que le de,26,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ
city girls,2019-03-10,global,act up,27,https://open.spotify.com/track/4eIT2gZ0WZyJpgfmoD6saJ
j. cole,2019-03-10,global,middle child,28,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
gerard way,2019-03-10,global,hazy shade of winter (feat. ray toro),29,https://open.spotify.com/track/1tBZnhDT8xbgJTs43FiqrD
absofacto,2019-03-10,global,dissolve,30,https://open.spotify.com/track/7pBrj5rt4SSxXwFKOyZfHR
ariana grande,2019-03-10,global,7 rings,31,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
the prodigy,2019-03-10,global,firestarter,32,https://open.spotify.com/track/1GTPxha6U7x9ElVxkQw3OK
lady gaga,2019-03-10,global,shallow,33,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
pedro capó,2019-03-10,global,calma - remix,34,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
a boogie wit da hoodie,2019-03-10,global,swervin (feat. 6ix9ine),35,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
boomdabash,2019-03-10,global,per un milione,36,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
wisin & yandel,2019-03-10,global,aullando,37,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
aaron smith,2019-03-10,global,dancin (feat. luvli) - krono remix,38,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM
heuss l'enfoiré,2019-03-10,global,khapta,39,https://open.spotify.com/track/6stxV2bl7xSiPUornxwyNR
mathea,2019-03-10,global,2x,40,https://open.spotify.com/track/2pu5rVWy3zPlgypJzL3Mlw
lasso,2019-03-10,global,un millón como tú,41,https://open.spotify.com/track/619zlIsV7csW2h2narAoPC
they might be giants,2019-03-10,global,istanbul (not constantinople),42,https://open.spotify.com/track/63vL5oxWrlvaJ0ayNaQnbX
the prodigy,2019-03-10,global,breathe,43,https://open.spotify.com/track/5oPUBUzrAnwvlmMzl1VW7Y
vlad reiser,2019-03-10,global,nakna i regnet,44,https://open.spotify.com/track/6gmUbiSVvbWvwycFfOZGbi
the chainsmokers,2019-03-10,global,who do you love,45,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
modo diablo,2019-03-10,global,"trap.n.export (feat. duki, ysy a & neo pistea)",46,https://open.spotify.com/track/3aozFlnbP7zhcJKi9O0FUz
polo g,2019-03-10,global,pop out (feat. lil tjay),47,https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi
kacey musgraves,2019-03-10,global,rainbow,48,https://open.spotify.com/track/79qxwHypONUt3AFq0WPpT9
the rudeboyz,2019-03-10,global,dile la verdad,49,https://open.spotify.com/track/6qP73DRFGojLuIk1siIhNE
gerard way,2019-03-10,global,happy together (feat. ray toro),50,https://open.spotify.com/track/0n0XAmYCMWlzj3W9VdMejw
lil nas x,2019-03-09,global,old town road,1,https://open.spotify.com/track/2pMl9Sx4glsuk5ikZtFBtX
keiino,2019-03-09,global,spirit in the sky,2,https://open.spotify.com/track/7B7O5jgFpWfc9orZw6FN4K
don patricio,2019-03-09,global,contando lunares (feat. cruz cafuné),3,https://open.spotify.com/track/6Cs7b9bu3fy5XhMwBA9Tz4
daddy yankee,2019-03-09,global,con calma,4,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
guaynaa,2019-03-09,global,rebota,5,https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE
